-19.960909, 332.219727, 819.139465, 179.871872, 0.020848, 0.000474
296.945984, 426.644684, 494.713562, 166.918915, 12.173285, -22.760321
39.718662, 282.851654, 502.540070, -168.716278, 6.191417, -3.810672
-31.286036, 595.141479, 461.605743, 153.229965, -0.117072, -6.009302
-356.513885, 452.999847, 406.893250, 167.567215, -31.560127, 10.674995
-21.757818, 551.844971, 528.024048, 166.311188, -20.531864, -72.128075
-208.609558, 593.085938, 450.320862, 148.396591, -10.375057, 35.122742
255.291351, 524.125671, 486.553406, 159.340958, 5.837538, -34.463543
-39.079010, 384.349884, 422.272064, 178.944443, 3.165457, -2.581572
